Date,Activity,Activity type,Unit,Amount planned
2025-12-15,Cement making,Building,m3,3394.456622445269
2025-10-09,Ballast,Railway,m3,1043.854410270646
2025-01-08,Coat preparation,Road,L,1732.0739405566976
2025-06-07,Rolling/Tractor,Road,m2,960.86983553003
2025-03-28,Walling,Building,m2,1921.8882912200224
2025-01-26,Terrain leveling,Building,m3,3181.2132650073477
2025-04-13,Coat preparation,Road,L,2932.702476880525
2025-10-20,Iron mining,Railway,m3,4668.129254709137
2025-01-13,Subbase application,Road,m2,814.2703950292723
2025-07-26,Pavement,Road,m2,2699.220959988905
2025-02-11,Removing trees,Building,m2,498.97276581464143
2025-01-16,Ballast,Railway,m3,540.0399274403095
2025-10-18,Pavement,Road,m2,101.1496543649032
2025-09-06,Rolling/Tractor,Road,m2,165.48661746629722
2025-06-30,Foundation pouring,Building,m3,724.4457975443314
2025-04-07,Rolling/Tractor,Road,m2,1588.8401762373887
2025-07-05,Foundation pouring,Building,m3,432.1548771759409
2025-01-04,Rolling/Tractor,Road,m2,4197.417475882647
2025-07-18,Laying steel rail,Railway,m,2700.374807186741
2025-10-15,Anchorage,Railway,m2,1066.6132976845838
2025-02-24,Anchorage,Railway,m2,78.54628845202383
2025-01-07,Iron mining,Railway,m3,3492.331821484481
2025-05-31,Rolling/Tractor,Road,m2,1193.2360933412745
2025-06-11,Iron mining,Railway,m3,2079.3547427327303
2025-08-24,Laying steel rail,Railway,m,3712.322518034182
2025-07-29,Laying steel rail,Railway,m,2205.6785911136976
2025-07-13,Ballast,Railway,m3,548.3967070058637
2025-03-31,Terrain leveling,Building,m3,3777.829541322576
2025-05-30,Coat preparation,Road,L,3829.432722694361
2025-02-25,Iron mining,Railway,m3,1049.0382382735459
2025-01-20,Laying steel rail,Railway,m,3955.7088942369633
2025-06-28,Laying steel rail,Railway,m,2212.2265458203606
2025-03-12,Walling,Building,m2,4145.554559205705
2025-01-09,Terrain leveling,Building,m3,2246.179691746254
2025-10-03,Walling,Building,m2,2046.6003676487614
2025-09-16,Pavement,Road,m2,1501.0916157641618
2025-05-31,Subbase application,Road,m2,1348.5622149350006
2025-07-29,Removing trees,Building,m2,2095.800380107235
2025-06-21,Terrain leveling,Building,m3,519.777288374656
2025-03-29,Ballast,Railway,m3,872.2468998770189
2025-07-20,Iron mining,Railway,m3,2241.223931542957
2025-10-18,Ballast,Railway,m3,343.6764721291485
2025-05-10,Pavement,Road,m2,3313.9397338389185
2025-01-27,Terrain leveling,Building,m3,384.3843722097212
2025-08-01,Anchorage,Railway,m2,2550.8314768694822
2025-02-06,Terrain leveling,Building,m3,864.8048017745969
2025-03-18,Terrain leveling,Building,m3,760.9523670535879
2025-04-27,Rolling/Tractor,Road,m2,2732.7426543783804
2025-11-11,Laying steel rail,Railway,m,1519.3786298058842
2025-03-02,Removing trees,Building,m2,3297.7167214841256
2025-02-10,Cement making,Building,m3,1161.6986503122528
2025-01-07,Foundation pouring,Building,m3,480.7573942560578
2025-02-09,Iron mining,Railway,m3,2818.5700802688407
2025-01-02,Subbase application,Road,m2,258.4973425544357
2025-06-25,Ballast,Railway,m3,4329.3903102712875
2025-01-18,Anchorage,Railway,m2,2341.7993407820004
2025-07-19,Iron mining,Railway,m3,2358.355019199167
2025-04-26,Cement making,Building,m3,4591.144124012981
2025-10-06,Cement making,Building,m3,1841.387949672323
2025-10-26,Rolling/Tractor,Road,m2,3761.0919306373735
2025-07-09,Pavement,Road,m2,2175.8451251253273
2025-04-11,Subbase application,Road,m2,783.7520749590143
2025-08-11,Coat preparation,Road,L,1030.6320417955983
2025-11-26,Iron mining,Railway,m3,1017.6266190078815
2025-01-16,Cement making,Building,m3,1803.3898758858052
2025-01-29,Terrain leveling,Building,m3,4196.611712794515
2025-07-01,Rolling/Tractor,Road,m2,3131.570390922999
2025-12-25,Walling,Building,m2,4379.370237581106
2025-02-16,Foundation pouring,Building,m3,4320.247224415077
2025-03-16,Cement making,Building,m3,1108.659982360214
2025-05-21,Subbase application,Road,m2,473.0062442359534
2025-07-22,Removing trees,Building,m2,4502.285987437436
2025-10-21,Coat preparation,Road,L,3691.6993116470894
2025-12-10,Iron mining,Railway,m3,1792.8248715428786
2025-11-28,Laying steel rail,Railway,m,3181.58387593235
2025-06-12,Walling,Building,m2,2264.665888402307
2025-11-28,Terrain leveling,Building,m3,2992.6300627803153
2025-09-03,Pavement,Road,m2,2878.6555552494096
2025-04-27,Pavement,Road,m2,2524.663264954451
2025-08-27,Removing trees,Building,m2,572.9987273212978
2025-11-14,Cement making,Building,m3,4699.494018084175
2025-08-06,Anchorage,Railway,m2,4152.232083291792
2025-02-13,Subbase application,Road,m2,780.1284723247487
2025-02-18,Terrain leveling,Building,m3,2364.07444615056
2025-10-27,Ballast,Railway,m3,4415.268727008621
2025-12-03,Removing trees,Building,m2,3678.700706601681
2025-01-18,Rolling/Tractor,Road,m2,1373.209622952095
2025-12-19,Walling,Building,m2,2060.2533377115974
2025-05-27,Terrain leveling,Building,m3,3166.3994648190524
2025-02-15,Iron mining,Railway,m3,3711.881345672364
2025-10-16,Removing trees,Building,m2,2966.6901659994483
2025-01-22,Anchorage,Railway,m2,3110.8023491279723
2025-08-08,Ballast,Railway,m3,778.90791077183
2025-08-23,Removing trees,Building,m2,3278.245052912377
2025-04-13,Laying steel rail,Railway,m,2230.9106848236465
2025-07-12,Walling,Building,m2,1971.9312141201217
2025-02-16,Walling,Building,m2,3802.7491832385113
2025-07-16,Anchorage,Railway,m2,1589.1632458167137
2025-03-30,Rolling/Tractor,Road,m2,2153.765269897805
2025-04-21,Iron mining,Railway,m3,3941.633442345122
2025-07-19,Subbase application,Road,m2,1009.1684325046618
2025-08-21,Walling,Building,m2,4545.679465432161
2025-01-31,Ballast,Railway,m3,978.4316296983842
2025-10-28,Removing trees,Building,m2,3672.6684486605627
2025-08-13,Rolling/Tractor,Road,m2,2635.2205525498584
2025-06-10,Coat preparation,Road,L,4554.156714657072
2025-11-06,Ballast,Railway,m3,1177.8593435399748
2025-06-23,Cement making,Building,m3,2937.9919360560757
2025-11-16,Removing trees,Building,m2,1292.7795553540732
2025-06-18,Foundation pouring,Building,m3,1669.0051046653105
2025-05-23,Walling,Building,m2,3290.084457524736
2025-04-15,Coat preparation,Road,L,317.6744792801245
2025-09-12,Laying steel rail,Railway,m,2796.2817784855342
2025-10-20,Terrain leveling,Building,m3,1720.298118376441
2025-06-30,Terrain leveling,Building,m3,947.2248107235798
2025-07-28,Coat preparation,Road,L,1914.8197715761555
2025-08-01,Rolling/Tractor,Road,m2,4094.107000942627
2025-09-15,Foundation pouring,Building,m3,4569.432197701271
2025-01-13,Coat preparation,Road,L,1033.549856764478
2025-07-13,Rolling/Tractor,Road,m2,3990.223342423234
2025-07-15,Rolling/Tractor,Road,m2,3012.9183265853953
2025-04-04,Iron mining,Railway,m3,2965.092277230776
2025-10-06,Anchorage,Railway,m2,1604.3095280303398
2025-05-01,Ballast,Railway,m3,2531.4882558577374
2025-12-03,Terrain leveling,Building,m3,642.4455987400974
2025-12-01,Foundation pouring,Building,m3,4644.631777272644
2025-08-27,Iron mining,Railway,m3,4987.043287729282
2025-02-26,Terrain leveling,Building,m3,1242.039933113258
2025-02-22,Anchorage,Railway,m2,1900.1085062221866
2025-05-26,Laying steel rail,Railway,m,2342.5826049788225
2025-01-24,Iron mining,Railway,m3,4370.882167913809
2025-06-08,Coat preparation,Road,L,3248.96183326906
2025-12-23,Terrain leveling,Building,m3,3120.54433937113
2025-04-04,Ballast,Railway,m3,3228.355796949578
2025-05-10,Removing trees,Building,m2,4166.893315314354
2025-01-13,Rolling/Tractor,Road,m2,2985.7960954723867
2025-05-21,Iron mining,Railway,m3,2414.5150889415568
2025-12-10,Ballast,Railway,m3,999.3017531072745
2025-12-15,Ballast,Railway,m3,2493.806333738077
2025-03-27,Removing trees,Building,m2,3207.432999234561
2025-11-24,Coat preparation,Road,L,4034.8332579409253
2025-05-22,Anchorage,Railway,m2,403.1458983844172
2025-11-22,Laying steel rail,Railway,m,3308.502031649687
2025-05-29,Coat preparation,Road,L,2938.938686895278
2025-09-15,Pavement,Road,m2,2073.864557180201
2025-10-14,Pavement,Road,m2,355.4183512125525
2025-05-09,Rolling/Tractor,Road,m2,959.4286372412181
2025-10-17,Walling,Building,m2,348.6470809984837
2025-10-06,Rolling/Tractor,Road,m2,1497.8206235119112
2025-04-19,Foundation pouring,Building,m3,3052.8494860191395
2025-10-07,Ballast,Railway,m3,1293.6545220894657
2025-03-16,Terrain leveling,Building,m3,68.06700934692434
2025-02-26,Foundation pouring,Building,m3,797.4800101167084
2025-04-01,Cement making,Building,m3,2562.801563003016
2025-04-23,Terrain leveling,Building,m3,894.5521715056349
2025-06-21,Terrain leveling,Building,m3,2357.1363744580044
2025-03-10,Coat preparation,Road,L,403.1293765256327
2025-11-16,Coat preparation,Road,L,2291.6618578004045
2025-07-28,Walling,Building,m2,4567.148071876936
2025-05-26,Cement making,Building,m3,1733.0766473526248
2025-06-01,Anchorage,Railway,m2,4473.438167878713
2025-02-10,Foundation pouring,Building,m3,1501.7204276403056
2025-08-19,Removing trees,Building,m2,821.9633293709705
2025-04-11,Foundation pouring,Building,m3,244.58068594700399
2025-01-30,Removing trees,Building,m2,723.6414765673454
2025-08-05,Laying steel rail,Railway,m,1656.4120414863753
2025-05-25,Ballast,Railway,m3,835.7080296523678
2025-05-16,Ballast,Railway,m3,480.2926568330701
2025-12-25,Foundation pouring,Building,m3,3607.8181027357437
2025-03-27,Iron mining,Railway,m3,3827.8969864217133
2025-07-24,Pavement,Road,m2,3188.4800848633727
2025-10-09,Subbase application,Road,m2,651.5149972625195
2025-04-01,Ballast,Railway,m3,413.2190650146433
2025-07-24,Ballast,Railway,m3,3698.8135810346266
2025-03-08,Pavement,Road,m2,4592.161434923343
2025-07-02,Laying steel rail,Railway,m,3683.8057543382533
2025-08-22,Rolling/Tractor,Road,m2,2661.511579707837
2025-10-10,Removing trees,Building,m2,831.6324369493572
2025-02-11,Laying steel rail,Railway,m,833.4911404400236
2025-04-18,Iron mining,Railway,m3,4190.60141457371
2025-09-02,Coat preparation,Road,L,1642.4706951856576
2025-10-05,Walling,Building,m2,3864.3955757224207
2025-04-15,Iron mining,Railway,m3,2257.8340963192186
2025-07-16,Ballast,Railway,m3,1484.2347861093424
2025-10-30,Laying steel rail,Railway,m,1930.0629704954342
2025-05-23,Subbase application,Road,m2,3120.724830500326
2025-12-18,Subbase application,Road,m2,4315.954914439461
2025-08-12,Walling,Building,m2,3405.6851136770006
2025-09-02,Subbase application,Road,m2,349.03194431010587
2025-05-01,Coat preparation,Road,L,1794.8362968228425
2025-09-18,Iron mining,Railway,m3,986.1429355541445
2025-06-17,Ballast,Railway,m3,4724.131398949303
2025-09-17,Anchorage,Railway,m2,72.00769183803912
2025-11-26,Rolling/Tractor,Road,m2,1388.8969959500203
2025-12-22,Anchorage,Railway,m2,2267.8263931792076
2025-06-25,Laying steel rail,Railway,m,170.8527460888304
2025-04-28,Ballast,Railway,m3,332.82884620323694
2025-02-04,Rolling/Tractor,Road,m2,1440.4151687758203
2025-09-19,Rolling/Tractor,Road,m2,1420.3498427140282
2025-10-16,Laying steel rail,Railway,m,829.2462807765983
2025-11-18,Terrain leveling,Building,m3,1641.17761649492
2025-04-26,Removing trees,Building,m2,2781.45294519253
2025-08-08,Iron mining,Railway,m3,3191.8807848383303
2025-08-01,Foundation pouring,Building,m3,3603.712012611299
2025-10-26,Removing trees,Building,m2,4376.793272701432
2025-10-14,Walling,Building,m2,2619.3042103317252
2025-09-23,Anchorage,Railway,m2,948.4476284460297
2025-09-17,Foundation pouring,Building,m3,1834.8768043975738
2025-01-21,Ballast,Railway,m3,228.44356279530186
2025-02-25,Pavement,Road,m2,3619.8830452851194
2025-11-24,Ballast,Railway,m3,3371.9033779238475
2025-11-11,Terrain leveling,Building,m3,817.1110551266486
2025-08-18,Walling,Building,m2,1123.4981439459723
2025-08-24,Terrain leveling,Building,m3,2910.415579423342
2025-11-14,Rolling/Tractor,Road,m2,248.14569702339307
2025-05-09,Walling,Building,m2,6.5129464273416815
2025-04-07,Iron mining,Railway,m3,4068.360740501036
2025-07-08,Coat preparation,Road,L,497.13483390322887
2025-11-29,Pavement,Road,m2,1813.213908159273
2025-04-14,Removing trees,Building,m2,4083.516559520385
2025-08-26,Ballast,Railway,m3,2688.182228873075
2025-04-13,Laying steel rail,Railway,m,16.52546042713421
2025-06-22,Foundation pouring,Building,m3,2164.924796518396
2025-02-03,Coat preparation,Road,L,2754.0023952289625
2025-04-24,Terrain leveling,Building,m3,2216.189903885314
2025-05-15,Foundation pouring,Building,m3,3005.2692045395343
2025-06-28,Ballast,Railway,m3,4381.493309225174
2025-05-19,Removing trees,Building,m2,4236.269630270916
2025-09-21,Iron mining,Railway,m3,4238.633198307674
2025-01-20,Coat preparation,Road,L,984.3929119734568
2025-04-27,Cement making,Building,m3,3216.1289543439566
2025-10-29,Pavement,Road,m2,4788.451682547848
2025-07-04,Walling,Building,m2,650.759083942013
2025-11-01,Walling,Building,m2,2607.221408483775
2025-12-18,Iron mining,Railway,m3,557.8832000997047
2025-04-21,Iron mining,Railway,m3,1381.9373237771304
2025-03-07,Foundation pouring,Building,m3,3022.396047062942
2025-05-16,Laying steel rail,Railway,m,918.5917160453694
2025-08-13,Pavement,Road,m2,4264.064364178627
2025-06-21,Laying steel rail,Railway,m,1721.0827998479467
2025-01-08,Removing trees,Building,m2,3908.6370487544255
2025-08-27,Removing trees,Building,m2,3414.383433520135
2025-03-15,Anchorage,Railway,m2,2478.3262451993164
2025-02-24,Anchorage,Railway,m2,247.97938524952323
2025-05-03,Iron mining,Railway,m3,571.7787139397723
2025-07-27,Pavement,Road,m2,75.77410729600665
2025-11-06,Walling,Building,m2,3151.0729227535676
2025-02-22,Anchorage,Railway,m2,553.2650025001873
2025-04-11,Laying steel rail,Railway,m,4105.0866049405195
2025-12-26,Foundation pouring,Building,m3,1881.7289572653317
2025-11-21,Terrain leveling,Building,m3,2175.115169617294
2025-09-20,Walling,Building,m2,3739.948858547265
2025-01-21,Laying steel rail,Railway,m,3067.120265141777
2025-05-05,Rolling/Tractor,Road,m2,4476.085876187394
2025-01-19,Walling,Building,m2,3339.549400205268
2025-11-06,Terrain leveling,Building,m3,3756.9387668852223
2025-04-18,Anchorage,Railway,m2,447.2664677647842
2025-04-03,Removing trees,Building,m2,3682.198440912571
2025-03-16,Iron mining,Railway,m3,4188.620838087405
2025-02-09,Iron mining,Railway,m3,4532.444809935216
2025-10-19,Anchorage,Railway,m2,1088.7929857122997
2025-11-14,Walling,Building,m2,1418.4510170755004
2025-02-14,Ballast,Railway,m3,3849.8722148996976
2025-08-16,Subbase application,Road,m2,4894.65186433127
2025-11-16,Ballast,Railway,m3,3595.1496265692836
2025-09-10,Ballast,Railway,m3,2272.0625438194
2025-01-23,Terrain leveling,Building,m3,1967.16677018837
2025-09-04,Removing trees,Building,m2,768.0366174542324
2025-10-30,Removing trees,Building,m2,1238.4056444070295
2025-02-24,Pavement,Road,m2,2536.444558027645
2025-04-07,Laying steel rail,Railway,m,2039.2144494987674
2025-05-06,Subbase application,Road,m2,4978.426416847175
2025-01-13,Rolling/Tractor,Road,m2,475.62935455268905
2025-10-25,Terrain leveling,Building,m3,4908.984367683923
2025-09-19,Coat preparation,Road,L,2723.019569093889
2025-05-20,Terrain leveling,Building,m3,3188.3775825910498
2025-06-08,Terrain leveling,Building,m3,3359.6776002280885
2025-01-29,Terrain leveling,Building,m3,3281.472451302214
2025-08-23,Walling,Building,m2,2014.2054144508963
2025-10-12,Walling,Building,m2,16.67440262694553
2025-01-19,Iron mining,Railway,m3,1405.2782190995933
2025-12-14,Foundation pouring,Building,m3,3134.4968108493836
2025-06-07,Rolling/Tractor,Road,m2,1662.463642212284
2025-06-23,Anchorage,Railway,m2,2271.728098252027
2025-05-08,Pavement,Road,m2,3339.451276803505
2025-05-25,Anchorage,Railway,m2,3969.977645564529
2025-10-26,Ballast,Railway,m3,2720.411072057211
2025-08-06,Iron mining,Railway,m3,1448.3821526665547
2025-02-17,Cement making,Building,m3,2627.231502459188
2025-07-19,Ballast,Railway,m3,982.6166963215643
2025-04-19,Anchorage,Railway,m2,2757.929802779214
2025-01-06,Iron mining,Railway,m3,201.10527291028413
2025-10-18,Walling,Building,m2,2719.313678666314
2025-07-08,Foundation pouring,Building,m3,3781.390585469497
2025-08-13,Subbase application,Road,m2,1001.6023234435728
2025-04-04,Foundation pouring,Building,m3,2413.7811202047333
2025-06-25,Iron mining,Railway,m3,3617.663406460774
2025-12-02,Removing trees,Building,m2,426.31199129190276
2025-08-23,Terrain leveling,Building,m3,4480.1447523901215
2025-10-07,Terrain leveling,Building,m3,3737.2798037240655
2025-10-04,Removing trees,Building,m2,2598.2934697888345
2025-10-10,Subbase application,Road,m2,343.5433714435671
2025-05-29,Terrain leveling,Building,m3,1171.7787637847855
2025-02-26,Laying steel rail,Railway,m,4060.724011465322
2025-03-25,Cement making,Building,m3,4767.323315992931
2025-09-01,Coat preparation,Road,L,4823.541360312091
2025-07-19,Ballast,Railway,m3,158.27226288165573
2025-06-09,Removing trees,Building,m2,320.83681223133044
2025-05-20,Terrain leveling,Building,m3,557.10410216183
2025-09-27,Anchorage,Railway,m2,3792.2656390321154
2025-01-22,Walling,Building,m2,3892.918808009246
2025-06-09,Cement making,Building,m3,2335.9862788748455
2025-08-24,Walling,Building,m2,2293.602022302861
2025-11-15,Terrain leveling,Building,m3,2374.586877514308
2025-04-16,Anchorage,Railway,m2,3886.0133183190464
2025-03-30,Rolling/Tractor,Road,m2,977.5208766248727
2025-09-18,Rolling/Tractor,Road,m2,584.4011166489405
2025-07-07,Pavement,Road,m2,441.88105536867306
2025-12-12,Iron mining,Railway,m3,3401.422413972976
2025-03-22,Rolling/Tractor,Road,m2,1960.7093457709402
2025-06-23,Ballast,Railway,m3,3488.5973787639773
2025-10-19,Rolling/Tractor,Road,m2,2852.3950049506407
2025-11-10,Cement making,Building,m3,4141.6345826354645
2025-04-22,Subbase application,Road,m2,4851.083948616818
2025-02-25,Laying steel rail,Railway,m,2235.5220549964333
2025-04-03,Ballast,Railway,m3,2453.3249135707906
2025-10-22,Rolling/Tractor,Road,m2,3376.217268078395
2025-04-11,Subbase application,Road,m2,539.2061970746603
2025-05-20,Laying steel rail,Railway,m,1658.645900154117
2025-10-29,Walling,Building,m2,2117.647966297421
2025-11-23,Cement making,Building,m3,3539.894055555182
2025-06-01,Coat preparation,Road,L,1437.8530733884477
2025-03-12,Walling,Building,m2,1504.1781110570296
2025-04-12,Foundation pouring,Building,m3,1136.5981090873784
2025-05-05,Iron mining,Railway,m3,2991.4961876957873
2025-05-12,Anchorage,Railway,m2,2000.3482008867852
2025-10-21,Pavement,Road,m2,1360.791603484679
2025-09-02,Removing trees,Building,m2,180.28222487287638
2025-07-16,Cement making,Building,m3,4383.831978494942
